323,0,0,4,0,2,2,3,0,0,0,0,0,2,2,2,2,1,1,2,0,0,2,3,4,1,1,1,0,0,3,0,0,3,2,9,8,2,2,1,3,2,1,0,0,0,1,0,3,6,8,3,0,1,0,2,1,5,4,0,1,4,2,4,2,0,0,2,5,6,2,2,1,6,1,1,1,0,3,0,6,2,2,3,4,6,7,3,0,0,2,3,1,1,3,1,0,6,2,1,2,5,3,1,0,4,0,0,1,13,4,2,0,1,2,0,4,1,4,4,2,2,0,0,2,1,2,1,1,4,1,2
324,0,1,1,1,0,1,0,0,0,0,0,0,4,6,3,2,3,1,5,0,0,0,4,2,2,0,3,2,2,3,0,0,3,4,7,6,8,1,6,2,5,0,0,0,2,1,1,2,8,6,5,4,4,0,0,6,5,2,4,0,2,6,4,3,0,0,1,2,6,2,4,4,11,1,3,3,0,3,0,4,2,2,6,2,7,7,6,0,2,3,7,0,2,6,3,0,5,4,1,1,11,1,1,1,9,1,1,2,7,11,3,0,1,3,0,2,2,4,1,1,0,0,0,0,1,1,2,1,3,1,2
325,0,2,0,0,0,2,0,0,0,0,0,0,4,3,3,1,0,4,4,1,0,0,4,4,2,0,7,1,0,6,0,0,5,6,10,12,3,3,5,1,8,1,0,1,1,2,3,7,5,8,6,5,2,0,1,5,2,5,0,1,6,7,4,4,0,0,3,3,8,7,4,4,10,3,3,2,0,3,0,8,5,2,5,3,5,13,1,1,2,2,2,3,6,1,2,0,1,8,1,0,8,0,1,1,7,2,2,2,9,8,7,0,2,0,0,0,0,3,0,2,1,0,0,1,3,2,4,4,4,2,2
326,0,2,2,0,1,1,0,0,0,0,0,2,6,3,3,0,0,1,0,0,0,0,3,3,0,3,5,1,3,4,0,0,3,4,3,4,11,3,1,7,1,0,0,2,1,1,2,7,12,7,4,2,0,0,2,5,3,1,3,1,8,4,2,4,0,0,6,8,7,2,5,2,7,4,6,3,0,4,0,4,6,0,1,3,6,5,3,1,3,6,3,1,4,8,1,1,4,3,0,0,6,3,3,0,5,0,0,0,7,9,4,0,1,2,0,1,4,0,3,0,2,0,3,1,3,3,5,5,6,0,5
327,0,0,1,0,0,1,1,0,0,0,0,1,2,2,3,2,3,0,1,0,0,1,2,7,1,2,11,5,2,3,0,0,1,2,11,8,3,1,1,4,5,1,0,1,4,3,1,7,10,8,9,2,6,0,5,1,2,2,1,1,2,3,1,5,0,0,5,8,10,0,4,3,12,4,3,3,0,4,0,7,4,1,5,3,4,9,5,1,3,7,5,3,0,6,2,1,6,0,3,1,5,3,2,3,5,2,0,2,4,15,2,0,4,1,0,5,0,2,3,1,1,0,1,2,0,5,6,2,2,1,0
328,0,0,0,1,0,1,0,0,0,0,0,3,5,2,3,1,1,1,0,0,0,1,5,4,0,6,6,2,0,1,0,0,2,4,13,14,4,2,5,1,4,1,0,0,3,3,0,10,7,15,7,1,4,0,1,5,2,4,0,2,8,7,2,4,0,0,4,2,9,5,4,2,3,6,3,3,0,3,0,3,4,2,3,5,7,6,3,0,0,6,3,1,1,7,4,1,3,2,0,2,7,4,5,0,3,2,0,1,8,6,7,1,1,3,0,4,1,2,1,3,1,1,0,1,1,1,0,2,2,0,2
329,0,2,1,2,1,1,0,1,0,0,1,0,4,5,4,3,1,0,2,0,0,1,5,6,0,4,5,2,2,4,0,0,0,4,14,7,2,1,5,4,6,2,0,0,1,1,0,5,9,8,7,3,2,0,2,2,1,6,1,0,10,5,5,3,0,0,4,3,7,7,4,4,5,3,3,3,0,3,0,4,4,0,3,3,4,6,5,1,3,2,4,0,1,8,1,2,6,7,2,0,6,1,4,2,0,2,0,1,6,8,1,0,2,1,0,2,3,0,1,2,0,0,1,2,0,1,2,3,4,0,0
330,1,3,2,1,0,4,0,0,0,0,0,3,5,4,4,3,0,0,1,0,0,1,2,3,1,0,2,3,2,3,0,0,2,4,16,6,2,3,2,2,4,0,0,0,0,3,3,4,14,5,2,2,6,0,4,0,2,3,2,0,11,8,2,2,0,0,4,4,7,3,4,2,10,3,2,5,0,1,0,1,3,1,4,4,7,6,4,0,2,1,2,1,2,5,2,2,6,5,2,3,6,2,2,2,7,0,0,2,4,10,6,0,3,2,2,5,1,0,2,1,2,0,0,2,6,1,6,4,3,0,1
331,0,0,1,1,2,0,2,2,0,0,0,0,4,11,1,2,1,2,2,1,0,3,8,3,2,5,3,1,0,3,0,0,2,0,7,8,3,1,2,2,4,0,0,3,1,3,2,4,10,7,4,2,5,0,2,4,2,4,2,2,3,1,3,3,0,0,0,5,9,2,3,1,15,7,4,0,0,2,0,2,2,3,1,0,7,9,5,2,2,2,5,1,3,3,1,3,1,6,0,3,5,0,5,0,4,1,0,2,3,7,4,1,2,2,2,2,1,1,1,4,0,0,0,0,1,3,3,3,1,0,1
332,0,0,0,0,0,1,0,0,0,0,1,1,4,6,4,2,2,3,1,1,0,2,6,6,0,3,3,1,1,3,0,0,4,4,8,6,4,1,1,3,6,1,0,0,1,5,1,5,5,7,6,1,6,0,4,6,0,7,0,2,4,2,2,2,0,0,1,5,6,0,4,4,4,3,6,0,0,4,0,3,5,3,3,3,7,6,1,0,0,5,6,0,6,6,2,2,6,4,2,1,3,2,2,3,6,0,0,2,4,13,5,1,1,1,0,5,0,0,3,0,0,0,0,4,5,4,3,5,2,3,0
333,0,1,2,0,1,4,0,1,0,0,0,1,2,9,4,5,1,1,0,0,0,3,4,5,0,2,9,2,1,1,0,0,0,7,11,11,2,3,3,2,4,0,0,1,4,3,0,5,3,5,2,1,1,0,3,2,3,1,2,1,8,7,1,2,0,0,3,6,12,0,5,4,5,0,1,1,0,1,1,6,4,2,0,2,5,3,1,0,0,3,3,1,2,2,1,4,2,2,1,1,8,1,4,1,8,0,0,0,4,16,5,1,0,5,2,2,2,4,1,2,0,0,1,5,0,3,2,0,2,2,2
334,0,1,2,1,2,3,0,0,0,0,0,2,7,4,1,1,2,2,3,0,0,3,4,8,2,0,11,1,0,3,0,0,5,3,6,9,8,1,3,5,8,0,0,2,9,1,0,4,6,4,3,3,6,0,2,2,5,4,0,0,7,6,6,4,1,0,6,6,5,1,2,2,6,0,4,5,0,2,0,5,2,3,4,4,5,7,4,2,1,6,0,1,4,4,1,1,5,3,2,2,4,2,3,2,3,3,1,2,6,12,7,0,4,1,0,2,3,2,2,1,0,0,0,1,4,0,1,1,2,0,1
335,0,1,0,1,0,4,0,0,0,0,1,1,3,10,4,6,2,4,1,1,0,1,2,6,1,1,5,0,2,2,0,0,4,5,13,4,4,2,2,2,5,1,0,0,0,6,0,6,4,1,8,4,1,0,4,5,7,6,0,1,9,7,2,4,0,0,9,4,10,2,1,3,5,3,3,1,0,5,0,5,3,1,5,2,4,6,2,1,3,2,2,3,3,2,3,1,3,3,2,0,8,2,4,0,3,0,0,1,2,5,4,1,2,3,2,5,2,2,4,4,1,1,0,1,8,0,2,5,4,0,1
336,1,0,0,1,1,1,1,1,0,0,0,0,9,3,5,0,0,0,2,0,0,3,7,5,2,1,4,2,0,3,0,0,4,9,8,4,9,2,5,5,6,0,0,1,1,7,1,7,6,9,13,2,3,0,2,2,5,3,4,0,7,8,5,3,0,0,2,5,14,2,4,6,6,2,3,1,0,2,1,2,2,3,2,2,3,8,4,0,1,0,6,1,2,6,1,0,4,3,1,0,1,0,7,2,6,1,0,0,6,9,4,5,1,3,1,4,3,5,0,4,0,0,0,1,0,2,3,5,3,0,0
337,0,0,1,2,1,3,1,1,0,0,1,1,7,4,7,1,2,3,3,1,0,5,5,3,0,3,9,4,1,4,0,0,1,2,7,7,8,3,5,4,5,0,0,0,1,1,0,2,7,4,8,2,6,0,1,3,2,4,0,0,8,7,6,4,0,0,3,6,9,6,1,4,9,5,7,1,0,3,0,3,3,0,3,2,4,6,1,1,3,1,2,1,2,3,2,1,3,2,3,0,3,1,3,1,5,2,0,4,3,1,3,1,4,4,0,2,0,1,1,1,1,0,0,1,4,3,1,4,3,0,1
338,0,0,3,0,0,1,1,0,0,0,0,1,5,1,2,2,2,1,2,0,0,4,5,2,1,6,6,2,2,2,0,0,1,0,14,5,4,4,3,1,5,3,0,0,0,2,0,9,4,9,10,4,7,0,4,2,1,4,2,0,6,4,2,5,0,0,2,1,8,1,7,3,6,3,1,1,0,3,1,6,3,1,0,2,4,4,3,1,3,3,5,0,0,5,1,0,5,3,3,1,4,2,1,1,1,0,1,1,3,5,0,0,0,2,0,1,0,4,0,1,0,0,0,0,3,4,1,0,1,0,1
339,0,1,1,0,0,1,0,0,0,0,0,1,3,2,2,0,0,2,1,0,0,2,3,1,0,0,10,0,1,2,0,0,1,2,8,3,7,0,0,2,1,0,0,2,0,0,0,4,4,4,5,4,3,0,0,1,2,2,1,1,1,1,2,5,0,0,2,2,9,2,2,1,5,2,3,0,0,0,0,4,1,1,4,0,3,4,0,0,0,0,3,0,1,4,1,0,2,1,1,0,1,3,2,1,2,1,0,1,3,6,2,1,2,2,0,0,0,2,0,2,0,0,0,0,4,0,0,1,0,0,0
340,0,0,1,0,1,2,2,0,0,0,0,0,2,5,3,2,2,0,1,0,0,4,2,5,2,1,2,2,2,3,0,0,3,2,6,4,5,0,3,4,7,3,0,0,0,2,0,2,5,4,5,2,3,0,0,1,1,2,1,1,1,3,2,2,0,0,3,2,5,2,3,2,4,2,2,0,0,5,0,1,1,0,3,2,5,5,2,0,1,4,2,0,0,3,0,0,0,1,1,0,1,1,3,1,0,2,0,0,2,6,5,0,2,3,1,0,0,1,0,1,0,0,0,1,1,1,2,1,5,0,0
341,0,1,0,0,1,0,0,0,0,0,0,1,4,4,0,1,2,1,0,0,0,1,1,0,1,0,7,1,0,2,0,0,1,2,4,2,2,1,2,3,3,2,0,1,1,0,0,1,1,2,3,6,2,0,1,0,0,2,2,0,4,3,4,0,0,0,4,3,2,1,1,1,3,3,1,2,0,0,0,3,2,0,0,2,2,1,0,0,0,3,1,0,0,3,1,0,1,1,1,0,1,1,0,2,3,1,1,0,1,2,2,1,1,1,0,0,0,0,0,0,1,0,0,3,1,2,0,0,1,0,0
342,0,0,0,1,0,0,1,0,0,0,0,0,2,3,1,2,2,0,0,0,0,1,1,3,0,1,1,1,1,0,0,0,1,0,3,5,1,0,1,1,3,1,0,1,0,0,0,2,5,4,2,2,3,0,3,0,1,0,0,0,2,1,0,0,0,0,1,1,3,5,0,1,3,2,3,0,0,1,0,2,1,1,0,0,2,3,3,0,2,1,1,0,0,1,2,0,0,2,0,0,0,2,0,1,2,0,0,0,1,3,2,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,2,3,0,0,2
343,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,1,1,1,1,0,0,1,2,3,0,1,1,1,0,1,0,0,0,0,2,2,0,3,1,1,2,0,0,0,2,1,1,0,1,5,2,2,0,0,0,0,1,1,1,1,3,2,1,1,0,0,0,2,1,0,1,2,3,1,5,0,0,3,0,1,2,1,1,0,3,3,1,1,0,0,0,3,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,3,0,2,1,1
344,0,0,0,0,0,2,0,0,0,0,0,0,1,3,2,0,0,2,0,0,0,1,1,1,0,2,4,1,0,0,0,0,1,1,1,0,1,1,0,1,2,0,0,0,0,1,0,2,3,2,3,0,0,0,1,3,0,2,0,0,0,0,3,0,0,0,3,0,2,1,0,0,5,1,2,0,0,1,0,0,0,0,1,0,1,3,0,0,0,0,1,1,0,1,0,0,0,2,0,0,4,1,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0
345,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,2,2,1,3,0,2,0,2,0,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,1,4,0,1,2,1,1,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,3,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
346,0,0,1,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,1,0,0,3,0,2,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,1,0,1,0,6,0,2,1,0,0,0,1,0,1,0,1,1,2,0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,3,0,0,1,0,2,0,2,0,2,0,1,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0
347,0,1,0,0,0,4,0,0,0,0,0,2,2,1,5,2,1,0,1,0,0,0,2,2,0,0,6,2,1,1,0,0,0,0,4,2,2,0,1,0,0,0,0,0,3,0,0,3,2,2,3,0,3,0,0,0,1,3,1,0,2,1,1,1,0,0,3,0,1,1,1,1,3,1,0,1,0,0,0,0,1,0,2,0,2,2,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,2,10,2,0,0,0,0,0,0,1,1,2,0,0,0,1,2,1,0,0,1,0,0
348,1,0,1,0,2,3,2,1,0,0,0,1,0,3,6,1,0,1,1,0,0,0,0,1,1,1,6,1,1,1,0,0,0,0,3,1,2,3,0,0,3,1,0,0,0,0,2,1,3,0,4,1,4,0,0,1,1,2,1,0,1,1,1,0,0,0,2,0,1,3,0,0,0,4,2,0,0,0,0,1,1,0,2,3,2,1,1,0,0,2,0,1,1,2,0,0,1,0,0,0,2,1,0,1,0,0,0,1,1,11,2,1,1,0,0,0,1,1,0,1,0,0,0,1,2,0,1,2,1,2,0
349,0,1,2,1,0,2,0,0,0,0,0,0,3,0,3,3,1,0,0,0,0,0,1,3,2,0,4,2,0,1,0,0,1,1,5,0,5,0,1,0,1,0,0,1,1,0,0,2,4,4,2,0,2,0,0,2,3,1,0,0,1,0,0,1,0,0,1,3,1,1,0,1,1,2,1,2,0,6,0,1,1,0,2,1,0,2,0,1,2,2,2,0,1,3,0,0,2,0,0,0,1,0,2,1,2,1,0,0,1,10,3,0,0,3,0,0,2,1,2,0,0,1,1,1,3,1,5,1,3,0,0
350,0,1,2,2,2,1,2,0,0,0,0,0,2,4,3,3,2,0,1,0,0,0,1,4,1,3,5,1,1,2,0,0,2,8,6,1,3,4,2,1,0,1,0,0,1,0,1,7,6,2,2,3,0,0,2,1,2,1,1,1,5,4,0,1,0,0,3,1,6,1,3,2,3,4,1,3,0,0,2,2,1,3,0,1,1,7,1,1,2,7,4,1,5,5,1,0,0,1,0,0,1,0,2,1,0,3,1,0,3,17,7,0,2,0,0,1,2,2,3,2,0,1,0,1,3,0,0,1,5,1,0
351,1,3,0,1,0,5,0,0,0,0,0,1,4,3,4,2,1,1,2,0,0,0,5,8,1,1,3,3,1,2,0,0,2,6,8,2,4,5,1,0,2,0,0,0,5,2,1,9,6,1,1,1,0,0,0,2,1,6,2,1,5,2,5,3,0,0,1,5,5,2,0,1,8,2,4,0,0,4,0,3,1,0,6,2,6,6,1,1,1,3,5,3,2,3,0,1,6,3,2,0,2,0,1,2,2,2,0,0,6,20,6,2,2,3,0,2,1,4,0,3,1,0,0,6,3,0,1,4,6,0,1
352,0,2,3,1,2,1,2,0,0,0,0,1,9,1,5,1,4,0,1,0,0,1,5,5,1,1,6,2,0,1,0,0,4,6,13,1,0,2,0,5,1,0,0,0,3,2,0,4,9,3,2,0,0,0,2,3,4,5,0,0,2,2,6,2,0,0,4,2,3,5,3,8,6,4,4,1,0,3,0,2,1,0,5,2,7,7,1,1,2,3,5,0,3,5,2,1,5,1,5,2,6,1,2,1,11,1,1,3,7,17,3,2,0,3,1,5,1,5,1,4,0,1,0,5,3,4,1,0,3,0,0
353,0,1,4,2,1,4,0,1,0,0,0,1,6,4,6,1,2,3,2,0,0,2,2,6,1,1,4,3,1,2,0,0,2,4,6,7,5,4,2,1,1,0,0,2,6,4,3,8,7,3,3,3,2,0,3,3,5,6,2,1,3,5,2,2,0,0,4,8,9,3,7,7,8,4,2,1,0,2,0,4,3,1,7,5,5,4,0,0,4,6,0,0,2,9,2,0,3,1,5,2,5,3,1,1,3,1,0,2,1,17,2,0,3,3,1,4,1,2,5,5,1,1,0,1,5,5,5,2,2,1,1
354,0,0,1,2,2,2,2,0,0,0,0,0,5,1,11,1,4,0,2,0,0,0,4,8,2,2,8,2,1,1,0,0,7,5,8,9,2,5,3,4,5,0,0,3,4,3,0,9,12,5,4,0,1,0,4,2,4,2,1,2,7,1,5,3,0,0,3,2,6,2,7,1,7,5,4,0,0,4,0,1,10,3,3,2,2,10,0,1,1,2,3,2,1,8,2,4,2,0,3,1,9,3,4,0,3,2,0,1,3,11,2,1,1,3,1,0,1,4,4,3,1,1,0,2,8,5,1,4,6,0,1
355,0,2,0,2,0,6,1,0,0,0,0,1,1,1,3,0,3,1,1,0,0,1,4,5,3,4,7,1,1,1,0,0,6,6,15,5,5,3,3,3,2,0,0,1,1,3,1,4,8,2,5,5,1,0,3,8,2,2,4,1,8,10,10,2,0,0,5,6,3,5,3,6,8,4,2,1,0,8,0,1,6,0,7,3,5,9,4,2,4,10,7,2,3,5,0,4,4,1,0,1,5,0,3,3,5,1,0,1,6,10,2,1,4,3,0,3,1,3,4,3,0,3,0,0,3,2,6,5,3,0,1
356,0,1,2,0,2,5,6,0,0,0,1,0,3,1,4,1,2,1,4,0,0,0,4,2,1,1,6,0,1,1,0,0,14,7,19,6,5,2,4,2,4,0,0,2,1,2,2,6,9,7,5,3,1,0,1,3,2,2,2,1,6,12,6,4,0,0,4,3,3,1,3,3,10,5,3,0,0,2,0,4,3,1,5,1,2,8,3,1,1,3,4,2,7,13,0,1,2,2,2,0,2,1,2,2,4,2,0,1,6,13,4,0,1,0,1,2,1,3,2,0,0,1,0,3,0,2,3,2,6,0,1
357,0,1,1,0,0,4,4,1,0,0,0,0,3,3,3,0,0,2,3,1,0,0,4,2,1,1,6,2,0,1,0,0,5,3,15,8,4,1,2,4,3,0,0,2,1,2,1,10,6,4,2,3,1,0,3,2,4,2,0,1,4,5,2,2,0,0,4,4,4,1,2,0,9,4,1,0,0,2,1,4,1,0,5,1,4,3,4,3,1,4,4,1,1,8,3,4,6,2,1,0,3,3,2,0,1,1,0,1,6,7,2,1,1,2,0,5,0,4,0,1,0,0,0,2,3,2,1,1,8,0,3
358,0,2,1,2,0,2,6,1,0,0,0,1,1,3,5,3,1,1,0,0,0,1,1,2,3,3,2,1,0,3,0,0,2,3,6,8,3,2,5,1,4,0,0,0,0,0,0,8,8,5,3,5,2,0,0,5,4,2,0,0,4,3,1,3,0,0,3,5,4,1,7,2,3,2,1,1,1,3,0,5,2,0,6,0,6,7,3,0,1,5,2,1,3,6,1,0,5,2,3,0,5,2,2,1,2,1,0,0,7,8,5,2,3,0,0,0,0,3,5,5,0,0,1,3,3,1,1,2,4,1,2
359,0,0,1,1,0,0,0,1,0,0,0,0,3,1,2,0,1,0,3,0,0,0,1,3,0,1,3,1,2,3,0,0,9,5,8,8,2,2,2,3,4,0,0,1,2,1,0,5,6,3,3,0,1,0,2,1,0,3,1,2,1,0,5,1,0,1,2,1,8,7,1,1,6,2,3,1,0,2,1,8,2,1,7,3,2,5,4,2,2,4,3,1,3,7,1,0,0,2,0,1,1,1,1,1,4,0,0,3,5,4,0,0,2,2,0,1,2,1,0,1,1,0,0,1,4,3,2,4,2,1,2
360,0,1,0,0,0,1,1,0,0,0,0,1,6,0,1,3,0,0,2,0,0,0,3,4,2,2,3,2,0,0,0,0,5,2,10,3,2,3,2,4,2,0,0,1,2,2,1,4,6,3,2,3,2,0,1,1,2,4,1,0,5,5,3,1,0,0,1,3,6,1,2,3,6,1,2,1,1,5,0,4,2,1,3,0,3,6,2,4,1,3,1,2,3,7,1,2,4,7,0,0,3,2,2,0,3,0,0,1,3,5,4,1,4,0,1,2,0,4,2,5,0,1,0,0,1,0,2,1,0,2,0
361,0,0,1,0,0,3,2,1,0,0,1,2,2,2,4,1,0,1,2,1,0,0,0,1,0,0,2,1,0,1,0,0,4,2,3,3,5,5,2,5,6,0,0,1,3,2,0,7,8,3,3,0,1,0,0,3,6,2,1,1,1,5,2,1,1,0,3,6,5,0,5,4,7,2,1,0,0,1,1,2,2,0,4,4,8,4,2,0,1,4,0,3,3,2,2,1,4,1,3,1,5,3,2,1,2,0,0,2,7,13,8,1,0,1,0,2,1,4,4,3,0,0,0,2,1,2,1,0,7,1,0
362,0,0,0,0,1,2,1,0,0,0,0,1,5,3,2,2,1,2,2,1,0,1,4,0,1,2,4,0,1,2,0,0,2,2,14,6,6,0,4,6,1,0,0,1,2,2,2,7,10,4,3,4,0,0,1,4,2,4,2,0,6,5,3,1,0,0,3,2,4,3,3,2,7,2,2,2,0,2,0,1,3,1,3,2,3,5,2,1,2,6,2,1,4,5,2,1,3,5,3,1,4,0,3,2,3,2,1,0,3,13,1,0,1,1,0,2,4,1,3,3,0,0,1,1,0,2,3,2,4,1,0
363,0,2,0,0,0,4,2,0,0,0,0,3,4,0,1,0,2,1,1,0,0,0,1,4,0,0,5,0,1,2,0,0,4,2,9,7,3,4,5,5,7,0,0,1,1,0,0,4,6,3,6,1,1,0,5,4,1,1,1,0,6,5,3,1,0,0,6,3,6,1,2,2,2,4,2,1,0,5,0,2,3,3,1,1,2,7,3,1,1,3,1,1,2,3,2,2,5,4,2,2,1,2,1,1,4,1,0,1,2,11,2,1,3,1,0,3,1,1,2,0,0,0,0,2,6,1,1,2,2,0,0
364,2,3,1,1,3,4,0,0,0,0,2,0,3,4,5,0,4,2,0,0,0,0,4,5,1,5,3,0,1,5,0,0,3,3,10,8,5,1,3,2,0,0,0,1,5,3,1,8,9,1,7,3,1,0,1,2,2,0,2,1,2,4,4,3,0,0,3,3,5,2,3,2,5,4,2,2,0,5,0,0,3,1,5,0,6,7,3,0,3,3,0,1,2,4,0,1,3,0,4,0,3,1,2,0,2,2,1,3,5,10,3,1,1,2,0,3,1,1,4,5,1,0,0,3,2,1,5,1,1,0,0
365,0,1,1,0,0,3,0,2,0,0,1,2,1,1,3,1,1,0,3,1,0,0,2,1,0,3,2,2,1,3,0,0,3,3,8,8,5,2,8,2,1,0,0,1,3,1,0,7,6,3,0,1,3,0,2,5,3,3,1,0,3,8,2,3,0,0,3,5,2,1,1,0,11,2,1,0,0,5,0,2,1,3,1,0,5,6,3,0,2,2,3,2,2,3,1,0,4,1,5,1,4,1,0,0,5,1,0,0,4,8,5,3,0,1,0,2,1,0,1,1,2,1,1,2,2,2,5,2,3,1,1
366,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3,0,1,0,4,0,0,1,2,3,0,1,0,1,0,2,0,0,1,1,7,5,2,0,0,0,3,0,0,0,1,1,0,4,9,5,4,2,1,0,2,0,0,1,4,0,6,4,2,1,0,0,3,0,4,1,2,0,5,2,0,1,0,5,0,0,4,3,1,1,1,5,0,1,0,1,2,3,0,5,2,1,2,2,6,1,7,1,2,1,2,4,1,2,7,11,0,2,4,2,0,0,3,1,2,0,1,0,0,0,3,1,2,2,7,1,1
367,0,1,0,1,0,1,2,0,0,0,0,2,2,3,1,1,0,1,1,0,0,0,2,4,0,1,1,2,2,0,0,0,4,1,9,3,1,1,2,2,5,1,0,0,2,2,1,5,4,5,2,0,1,0,1,3,2,5,0,2,5,4,3,4,0,0,3,0,2,0,2,0,6,1,6,2,1,2,0,0,3,2,2,0,2,2,1,1,0,3,1,1,2,5,1,2,4,7,3,1,6,0,1,2,5,1,1,0,10,13,0,2,2,3,1,1,4,1,1,1,0,0,0,1,2,0,6,2,4,1,0
368,0,0,1,0,0,1,2,0,0,0,1,0,1,5,1,0,0,1,0,0,0,3,3,2,0,1,7,0,1,1,0,0,1,1,2,4,1,0,1,0,3,0,0,1,0,1,0,3,10,3,4,0,1,0,0,2,1,2,1,1,5,1,1,3,0,0,2,3,6,0,3,1,8,0,1,1,0,4,0,1,2,3,2,1,5,7,3,0,1,4,1,3,0,4,3,2,3,4,3,2,8,0,0,0,0,0,0,2,5,5,4,0,1,1,1,3,0,3,2,1,0,0,0,4,2,3,4,3,4,0,1
369,1,1,2,0,0,1,0,1,0,0,0,1,4,3,2,1,1,1,1,0,0,0,1,4,1,0,0,3,0,2,0,0,1,2,3,3,3,2,0,1,2,0,0,1,2,0,0,1,2,3,2,0,4,0,0,2,0,0,0,0,4,4,1,0,0,0,2,5,7,0,4,1,9,1,2,1,0,1,0,5,1,2,2,3,3,2,1,0,1,0,2,2,1,2,1,0,3,3,1,1,1,3,1,1,4,0,0,1,3,3,2,1,1,2,0,3,1,1,0,1,0,0,0,1,2,1,0,3,6,0,2
370,0,2,0,0,0,0,0,0,0,0,0,2,1,3,5,0,0,1,2,0,0,0,3,2,0,1,0,2,2,1,0,0,2,5,17,3,0,2,3,0,2,0,0,1,1,4,0,5,5,4,2,0,1,0,1,1,0,1,4,0,3,2,4,2,0,0,3,2,1,1,0,1,3,2,1,0,0,2,0,3,4,0,1,2,3,4,1,0,2,2,2,2,4,5,2,2,7,3,2,1,5,0,1,0,4,1,0,1,4,6,2,1,0,0,0,2,1,2,2,1,0,0,0,0,2,1,3,1,3,0,2
371,0,1,1,0,0,0,0,0,0,0,0,1,5,6,0,1,2,0,3,0,0,2,5,3,4,2,3,2,0,1,0,0,7,7,7,6,3,1,3,0,2,0,0,1,1,3,2,4,5,4,5,0,0,0,1,5,2,9,3,0,7,4,0,2,0,0,3,4,5,3,2,1,7,1,3,1,0,1,0,7,2,0,4,2,7,4,2,0,2,3,5,1,5,3,3,1,6,2,0,0,3,2,0,0,2,1,0,4,13,10,2,1,4,1,0,2,0,1,3,3,0,0,0,2,2,3,2,2,6,1,1
372,0,0,2,0,0,3,1,1,0,0,0,0,5,4,2,1,1,0,4,0,0,0,5,3,1,1,6,3,1,1,0,0,4,2,11,6,1,1,2,1,1,0,0,2,2,1,1,9,14,7,8,2,1,0,2,5,2,5,2,1,4,7,5,1,0,0,2,7,6,4,5,3,4,5,4,1,0,5,1,6,6,3,4,3,6,6,2,3,3,7,1,1,9,6,5,2,6,6,2,2,6,0,3,1,6,1,1,1,6,6,4,1,2,0,1,2,2,1,4,4,0,0,0,1,4,0,4,1,4,2,0
373,0,3,0,0,0,3,0,0,0,0,0,1,3,5,7,3,3,0,2,0,1,1,6,5,1,2,10,2,0,3,0,0,2,4,8,15,4,6,4,5,5,0,0,1,2,1,1,9,8,6,7,2,4,0,1,6,5,5,2,0,4,10,7,5,0,0,5,4,6,5,5,2,11,2,5,5,0,1,0,4,4,2,4,3,2,3,5,0,1,7,6,3,4,7,4,3,2,7,0,0,9,2,1,2,8,2,0,3,6,5,4,0,1,5,0,2,2,2,3,1,0,2,0,2,3,4,5,1,4,0,3
374,0,3,2,2,1,3,2,0,0,0,0,1,5,6,2,3,2,1,2,0,0,1,1,3,0,0,6,2,1,2,0,0,4,3,11,4,9,6,3,1,4,2,0,2,0,2,1,10,10,8,6,1,2,0,2,2,3,6,2,0,3,4,4,3,0,0,4,6,5,2,5,2,10,3,4,0,0,2,0,4,4,1,5,0,7,7,4,1,3,4,5,3,1,3,4,1,2,1,2,0,5,4,7,1,4,0,0,2,4,11,3,0,0,3,0,0,0,3,3,5,2,0,0,2,1,3,1,4,2,2,1
375,0,1,3,0,2,1,0,0,0,0,0,0,4,5,3,1,1,0,1,1,0,0,4,7,0,2,5,1,2,3,0,0,6,3,9,7,5,2,4,3,6,1,0,1,1,1,1,14,9,9,4,1,3,0,0,1,3,4,3,2,2,8,5,2,0,0,2,3,10,5,3,2,8,3,0,2,0,2,0,5,2,2,4,4,8,6,2,4,2,2,1,2,4,4,2,1,6,2,6,1,6,2,0,2,3,1,1,3,7,7,6,0,1,4,0,4,2,5,1,0,0,0,0,0,2,3,2,1,3,1,1
